Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
138.70021,509.3743,281.5645,186.60393,126.46338,7.0138826,835.08466,815.4569,38.113
138.70787,503.63965,300.19547,152.66328,131.1498,7.524547,874.54364,787.19403,173.64026
138.73264,484.48752,330.12112,159.69319,135.02068,12.961764,1120.0621,784.4742,249.28441
138.77734,410.28564,288.59103,181.33496,130.89659,11.660727,879.23444,748.111,112.824936
138.79402,517.2911,257.92062,195.39621,149.18605,9.429837,1121.0654,717.53687,89.9978
138.8058,488.44043,336.3061,115.287254,149.51683,9.773109,1133.4528,816.7311,182.29697
138.86707,484.82663,354.9033,179.19089,125.3459,7.87443,842.69885,844.1699,256.0987
138.87843,482.28613,344.2366,114.32314,145.96959,6.45648,818.2466,792.7583,171.29744
138.91548,415.98785,303.2203,179.97685,127.45038,11.972277,1046.8396,818.624,157.99295
138.93367,496.92957,241.53482,181.63889,125.597534,12.195155,824.59534,956.7267,107.194374
138.9529,526.2611,252.89952,194.3694,144.22269,0.07871302,828.34674,831.0507,112.58545
138.95966,539.74963,356.37613,180.85052,149.06854,25.675085,860.24225,809.5864,61.435253
138.99391,427.56516,348.64767,170.93889,140.17386,19.192976,870.1383,772.5872,111.110085
139.03056,534.69226,290.85532,154.16777,148.34691,10.292172,844.1432,858.43134,189.07385
139.04123,504.9616,281.824,160.06876,130.70114,14.894774,970.0901,825.45074,108.406685
139.04608,523.2429,358.07965,121.22516,128.82576,11.457749,1061.8156,857.4669,195.18877
139.04799,376.15634,343.2963,128.60527,149.35228,6.10255,1106.4379,778.6469,90.92671
139.07076,482.0109,313.62015,139.68098,149.22626,10.752378,874.5126,807.41785,64.27342
139.1093,530.40826,287.23895,121.27571,151.24718,11.581007,1039.6174,753.324,76.6795
139.19789,488.80212,343.29648,195.37108,146.14241,13.667227,1072.8671,714.0948,69.288925
139.23799,457.30997,324.96988,197.23215,137.72467,17.548225,1036.9146,807.06476,82.50062
139.24675,484.57382,298.59915,184.02707,150.09242,10.05411,954.10675,773.43036,86.70596
139.258,537.06586,346.522,165.15782,145.4569,2.4275334,918.98505,884.9899,99.08456
139.2914,506.40204,301.68686,124.82196,147.85999,4.6487164,1137.8251,826.26105,55.440224
139.29941,457.5231,354.3604,179.7505,132.56055,8.805141,1050.6309,916.7187,99.01604
139.31514,467.33188,340.9375,177.33603,133.0445,17.039675,1020.32245,804.34467,49.917747
139.32274,434.4633,292.5274,173.1523,149.33304,10.697048,1095.5123,808.20825,158.16489
139.32848,471.22726,334.02963,173.83955,129.20995,13.704451,883.18896,891.5135,60.860073
139.33551,412.23004,329.8662,164.34225,146.25096,18.501923,1103.2947,771.985,85.104614
139.33612,421.17932,355.94965,199.52505,124.25556,11.622059,853.2263,899.3489,181.29315
139.33888,397.24063,306.20197,183.6464,134.1054,12.105616,825.1554,749.70233,153.33173
139.35144,530.15576,323.1594,189.10115,143.55849,8.634236,1004.8307,944.7499,93.606186
139.3928,481.8251,281.4036,170.25392,126.86536,5.417129,815.72266,914.7851,104.750046
139.41006,522.77386,347.18057,190.42712,155.49557,17.9916,879.23615,752.66614,85.592705
139.41237,538.466,322.9577,172.84372,131.66583,16.15121,966.87335,882.17615,157.74258
139.42041,436.27032,288.58307,195.07175,126.63717,17.637318,841.67896,832.7675,78.62407
139.42612,514.89325,275.7523,189.83379,138.0988,5.8299956,1051.1052,856.3921,156.81236
139.44794,483.7101,305.5313,178.11673,140.81381,6.330534,1065.2434,856.8575,171.26378
139.4871,535.07764,346.05566,167.54492,175.93367,9.477559,1074.5508,775.2452,141.48648
139.49213,464.56177,270.6537,173.40363,133.83247,11.594739,838.77325,816.09546,178.32762
139.51248,416.1105,354.0548,156.2486,134.87263,4.0111594,1136.3763,856.4639,132.49368
139.52658,524.99274,292.66992,187.19405,132.37964,8.742778,874.1253,883.4128,145.94876
139.54703,538.6302,323.29883,198.31738,135.88419,23.779465,1143.2257,859.4719,184.3455
139.58542,522.90497,253.71895,165.70477,140.91245,11.2460375,863.7118,832.78284,103.36893
139.58836,533.55133,351.66138,133.42413,157.00183,4.6279078,1136.3169,740.3344,226.88655
139.6167,515.55286,278.1444,152.56444,131.88417,13.364162,1106.1316,843.00684,64.68146
139.61934,405.9827,346.0879,181.97023,133.45029,13.816864,1001.1439,889.6673,107.90573
139.65454,490.79083,359.18286,110.31743,141.46219,12.08148,843.2419,836.68604,118.63588
139.72318,438.16724,327.72232,157.51915,122.245316,9.01576,827.76416,910.41583,105.263054
139.73155,527.20764,337.45193,191.70589,136.27872,8.026642,1081.775,911.6483,57.768246
139.74718,537.3924,336.04947,166.56299,134.56876,25.385054,868.41125,792.572,131.20824
139.74911,481.63324,353.57333,195.01465,146.89394,10.557698,960.9423,913.08795,79.48078
139.7533,505.4253,282.96994,138.15721,128.14139,11.851254,1131.5979,723.4139,116.6427
139.75809,440.72528,340.98932,193.81299,154.4524,9.808379,1056.612,816.27686,76.45524
139.8064,528.9139,330.10254,137.7786,162.33621,7.0065446,1019.88934,793.75397,108.760994
139.8606,502.6203,354.10852,168.80968,143.85793,8.681223,987.1312,883.3632,204.06264
139.86919,494.74673,228.13963,176.62668,129.45932,6.484994,829.8411,796.6236,88.458565
139.8971,506.33612,318.03128,147.48068,155.93364,14.062,833.7679,799.2169,62.957165
139.90584,512.61786,343.14285,197.88464,152.85867,21.978916,809.56323,814.58154,89.84247
139.92157,456.59354,328.7965,145.15988,131.10506,10.27773,870.5517,746.6011,98.77498
139.92224,482.26477,347.848,139.01411,130.75586,11.141375,820.20734,882.9695,195.01791
139.961,539.60376,357.3175,189.07153,162.67635,10.9929495,1115.0942,806.3812,334.05273
139.977,499.46658,347.72693,179.79582,151.92874,10.524533,901.6436,741.93365,162.28749
139.98055,503.79144,344.6375,166.52899,144.95374,12.317635,805.5961,765.64594,265.1387
139.98566,441.0127,329.90643,141.7063,144.0031,15.403134,825.5812,769.5292,44.13282
140.00128,537.487,333.47275,86.06224,124.273735,17.780306,823.3447,785.8746,153.14696
140.03119,539.5423,298.25134,172.4866,148.86552,26.030212,808.7919,772.9258,81.92325
140.04532,526.97064,287.26077,155.79146,137.90335,3.9758773,841.618,854.43567,170.68251
140.04568,487.2252,357.4937,158.01375,154.35078,16.623466,863.23553,759.59937,78.83031
140.04654,537.48315,324.96817,129.72379,125.558655,10.918844,1112.3516,863.1839,44.96574
140.06291,524.382,346.7751,194.25761,124.823524,7.9410577,1118.4219,853.4035,33.434082
140.07309,452.33435,338.3435,175.88925,153.36292,8.04849,1043.0049,840.98517,89.53619
140.09837,533.297,302.88232,192.00371,137.84363,9.601499,1127.3656,765.89746,327.91742
140.10786,537.7512,348.24463,189.9075,126.11505,8.079783,934.28076,923.19965,86.18339
140.12128,528.6278,276.87073,193.11255,148.83272,12.236088,948.84863,829.2418,98.60221
140.12463,486.27148,265.40433,190.10005,134.16159,16.947412,832.51935,870.8484,104.436455
140.17615,496.7775,337.61703,164.93832,131.26974,5.208044,827.4555,945.58875,81.322624
140.18463,525.65643,324.8078,191.64737,155.00072,4.19157,1064.0311,841.19794,166.8359
140.20334,517.5812,209.40843,191.23633,126.49771,8.8089285,816.8726,809.0932,111.998344
140.22052,479.5469,270.8847,155.6135,149.95892,5.8295603,819.556,802.61127,109.266304
140.2582,537.233,351.8333,123.25804,138.21658,11.07884,816.1195,963.779,126.92569
140.26288,514.9218,264.4411,169.54305,157.82939,8.075557,1109.0413,819.66016,100.12499
140.27306,442.99582,335.5875,191.6799,132.79283,11.432006,809.1457,898.48676,163.72043
140.3474,521.39984,280.8334,167.51279,137.45743,6.1462207,889.5992,792.8173,58.860477
140.38028,527.2539,248.85938,155.39928,130.27306,8.819343,801.58527,898.34344,137.67218
140.38202,469.75665,309.28674,108.83062,145.6738,11.222377,1129.0352,805.2415,81.53474
140.4119,487.3341,302.00797,158.08156,141.99681,9.324074,1103.5442,734.4094,63.765583
140.43326,402.17197,342.2507,172.2744,148.33435,16.107424,1114.4288,816.5113,148.99184
140.43454,538.6863,300.86154,182.83313,160.89093,7.426219,984.6411,820.59955,90.03687
140.43605,521.6767,335.15833,180.51619,128.31433,11.761441,987.6074,984.2751,106.547066
140.43867,535.85187,321.3427,170.27505,143.84038,13.535754,1052.5415,936.87305,117.6865
140.45863,468.12085,341.59006,153.57538,130.24162,14.73743,1104.3685,859.81323,76.6442
140.4594,463.7867,352.3574,198.01309,148.63525,17.035713,1058.5833,825.72675,89.36923
140.45992,526.20917,304.25095,110.173645,121.93509,10.674711,824.4676,835.7471,144.84247
140.468,534.53326,348.39505,198.61801,139.47527,15.888409,983.31226,715.3638,106.08295
140.50717,527.31195,293.8048,124.77273,131.22707,16.571453,1054.1576,792.43463,85.61201
140.52725,539.40015,307.94864,175.13684,144.75972,2.6904442,1116.1873,711.8185,75.03187
140.55739,507.34235,327.8772,154.56625,131.66296,9.960284,1124.9818,712.5078,97.29851
140.56769,528.7964,254.15103,196.9797,124.99808,14.944854,851.9939,817.89417,47.996815
140.56825,516.79724,281.7936,141.09843,134.67209,9.646672,1112.3435,733.54205,78.66133
140.58356,506.29807,353.68683,177.98462,124.03572,13.10671,900.9685,946.09375,92.709175
140.58443,525.18054,352.98392,173.94086,133.27951,21.876629,847.94305,870.70685,140.73593
140.6118,470.6129,356.82007,151.18417,135.74728,17.713234,845.0918,731.9974,119.855034
140.64055,537.26447,287.8295,165.34935,136.94936,4.410557,1124.3043,887.76294,196.78502
140.64182,497.40845,359.27365,118.84609,123.03027,12.388883,1087.0449,804.6282,157.41649
140.6719,503.53256,313.7595,192.92761,124.55606,23.893322,994.9177,777.195,99.0289
140.69797,387.26562,329.82425,137.12814,126.93098,15.025904,819.3122,787.06165,87.56294
140.69983,449.95633,306.12112,126.38957,124.22071,17.021414,821.5883,790.99365,67.58061
140.71179,532.8134,346.9971,154.3675,135.62526,15.835158,972.1839,885.1636,141.22115
140.71991,515.0044,220.35217,194.85335,143.52696,7.598917,825.5382,865.9024,137.5919
140.7252,389.40347,311.79288,184.25992,136.14497,9.814411,1107.8335,761.4245,107.135765
140.74376,518.5595,355.92307,183.96007,150.99359,8.229405,1138.817,693.19653,166.0856
140.74545,412.7169,302.92654,157.55922,128.61116,12.266824,845.3281,844.9225,91.146126
140.74968,484.79614,358.5521,133.19469,146.67773,14.46525,923.9239,754.2765,93.77784
140.7808,516.4929,272.74762,163.45348,136.04529,14.135114,870.43463,777.38934,72.23215
140.79614,479.5885,326.25684,195.50938,140.06781,10.556946,1085.18,911.7209,111.637794
140.79715,536.29407,326.85306,104.97335,145.60136,4.9221873,1140.3752,885.7452,150.16124
140.8198,527.15955,290.66345,165.52203,134.5115,24.909689,822.30206,768.9745,122.98359
140.82646,505.75998,321.00452,195.0386,134.95352,23.942568,1130.9014,766.7854,124.65548
140.83241,522.6853,328.48608,196.45247,134.22993,5.710842,971.91003,774.68036,143.70453
140.84206,402.33423,341.3801,164.22179,123.16668,17.736715,1127.4149,787.9233,148.80832
140.84357,521.0503,355.09778,107.61034,132.1775,5.2956543,1133.1755,798.6165,149.83754
140.87627,497.10995,297.2881,187.32442,137.2331,7.400735,988.4202,873.68396,127.69798
140.87822,514.23206,331.03366,139.13057,129.43616,23.019878,1111.8813,795.8463,105.30341
140.92485,471.77664,337.1847,170.97704,150.09549,19.589794,1120.1609,785.4241,77.9861
140.97362,503.49933,357.22534,196.9299,124.79515,18.409649,1066.8502,841.3392,195.1126
140.97557,508.73904,295.3579,197.11534,132.77153,16.78273,1094.9885,769.4494,158.29099
140.99393,509.9077,351.99985,148.92833,128.62492,5.492598,1060.3976,738.09283,96.45319
140.99529,478.1135,323.77573,131.87637,150.4933,10.737868,870.3524,765.18317,71.90002
141.01428,512.6389,344.06824,187.71297,144.55652,10.5490675,878.4928,797.98926,244.32118
141.05887,517.4874,347.65912,165.87695,146.58537,14.231264,922.40344,735.91425,119.704475
141.07803,521.4129,242.28915,180.50902,146.7462,2.125753,1087.4044,784.22675,74.11588
141.08391,515.2378,318.9187,190.22662,127.36464,8.31216,940.61743,773.49603,141.99568
141.10866,533.0817,266.74878,197.43866,130.23984,11.279516,805.0063,790.4788,248.20697
141.11781,533.83203,259.5796,182.58829,133.35744,24.953468,807.17737,766.20374,75.1067
141.12315,532.6822,328.76532,180.27547,173.59221,5.181048,1105.7272,757.67316,177.52647
141.12897,531.5697,353.2967,157.7046,167.2697,3.151308,1068.5487,777.9773,70.41573
141.13841,465.05005,346.73712,116.98682,130.44115,12.440149,1069.2756,786.4422,103.57622
141.14293,535.0004,357.30472,191.11293,141.7305,16.423502,835.0752,940.1191,149.06093
141.1522,515.4098,355.0192,151.50731,152.81064,20.657228,842.3461,800.7579,106.116615
141.17493,536.8402,347.91248,181.83694,134.5524,16.22458,970.5411,822.4316,217.83122
141.1822,345.7635,347.05737,189.04616,133.35574,14.347153,1139.1741,751.2344,127.70973
141.20369,506.42163,320.6048,176.44104,130.04474,4.764366,1062.8524,855.66583,93.35697
141.20787,464.23526,293.681,147.25157,135.32558,11.393912,1048.5272,826.4371,106.92447
141.21292,491.36935,356.65497,151.64189,126.873856,11.188421,1042.0295,890.9284,60.903305
141.21811,507.23892,250.43805,191.31392,123.20333,16.793167,1140.0018,755.0643,82.831604
141.23373,469.33957,345.6615,156.4133,135.35077,11.091009,993.1524,852.958,160.39952
141.27197,418.02725,339.7575,196.87666,132.1046,10.735204,991.976,794.14813,117.59877
141.27864,499.75488,337.93152,181.28168,125.9318,23.698406,866.84784,822.36145,158.39545
141.34038,497.8447,300.78397,173.67157,148.6827,8.265054,892.20197,809.16235,90.53924
141.3559,415.7312,305.90768,191.0264,138.2424,7.7265515,806.8481,819.3209,122.63056
141.3581,486.839,305.76913,168.38112,128.60959,14.224517,1019.1748,869.05273,100.13227
141.36827,494.81036,306.59836,151.17725,148.57185,8.796937,1143.931,695.2338,80.87249
141.38289,536.92737,339.79794,140.18906,146.22662,23.586592,838.2611,747.84644,105.665924
141.38805,513.408,348.7016,189.09929,150.54857,8.709404,817.0296,811.5556,33.593204
141.39432,415.42844,309.20538,193.09201,143.14537,17.085388,827.5167,775.509,114.46802
141.40233,527.4784,341.9891,146.7809,129.43903,10.544523,833.39325,971.37646,130.01892
141.41553,534.3363,350.94818,121.58045,127.09723,12.359287,1040.2965,882.3407,64.64604
141.431,513.6279,354.93192,164.09706,128.01955,12.772957,1019.4605,870.6707,201.19017
141.44682,502.19333,306.2124,194.04779,146.726,16.274384,1122.8109,874.975,141.07451
141.45882,408.4814,301.4784,174.18672,148.6197,7.80634,1076.8691,773.1602,86.52468
141.48041,409.3425,340.6545,144.55441,134.29788,9.490614,1126.5127,787.46704,155.7075
141.4947,538.715,321.5775,176.65515,142.53123,0.7150889,814.5163,806.7075,178.07901
141.4953,431.5232,304.34253,123.94771,142.55865,8.665966,823.2434,787.28656,89.13283
141.49742,528.1414,301.60962,177.88109,122.71189,7.455867,854.7026,728.7973,120.89768
141.52167,539.99475,246.81606,144.83507,145.67915,11.96412,839.1843,744.47974,101.771576
141.5316,450.08,340.42883,138.34279,138.62437,10.478089,813.5308,880.3298,127.882164
141.5421,483.98663,359.13913,98.485054,136.76714,13.978121,820.97925,797.8304,78.53799
141.55,501.15738,351.70874,185.27121,135.71324,5.473445,839.4,951.695,120.66619
141.55057,532.3792,288.98166,180.4112,138.83813,3.1543758,1008.5426,798.9999,63.029087
141.55566,532.1642,296.66302,192.1216,127.95998,8.832443,935.0432,754.5606,74.19371
141.57379,490.02646,317.52408,176.38638,162.48047,11.236076,1091.7238,772.6766,179.34436
141.58066,503.21704,235.69878,181.35297,133.43033,11.691847,836.13605,892.5712,77.133095
141.59341,538.3439,260.10626,181.30867,128.18735,3.2847106,812.46814,943.8518,115.95522
141.60976,401.82666,354.7886,160.61075,132.69183,20.325176,819.8302,781.6875,123.5529
141.61281,527.2736,293.49896,180.17786,122.64804,18.961046,941.0126,795.363,92.58036
141.62733,514.44867,351.79776,159.81711,146.01634,10.442842,1014.27985,708.6228,157.2648
141.63737,479.29523,270.4781,172.65643,135.10278,12.747539,850.7569,789.96796,153.9058
141.66579,510.4642,356.49664,184.82123,157.94202,13.71979,940.623,788.3153,81.71789
141.67807,477.78598,285.62466,140.957,126.38335,12.322657,1111.7092,816.5865,88.050606
141.68478,536.54047,353.62708,134.42775,135.48979,10.03288,944.1586,730.74146,54.644512
141.69075,436.6193,356.73926,171.31377,146.1132,18.028835,1072.7137,748.0422,95.745514
141.7138,462.93057,326.44382,191.13513,160.91531,4.61777,1127.4513,757.08185,110.03832
141.71815,459.74124,328.3542,179.5349,143.09929,11.279034,815.9427,905.79205,122.70568
141.72424,538.33606,307.6017,181.49913,164.87392,3.4870336,1065.2134,748.88116,150.45888
141.72826,458.06113,326.8868,143.29782,147.35223,12.694451,1055.1517,784.393,130.81047
141.73833,501.59875,318.0965,184.9235,155.62015,12.263159,1020.6558,820.05365,127.0995
141.7473,510.6797,332.66574,180.05534,141.60826,12.651178,806.50287,691.7134,129.98044
141.76875,475.4587,335.68915,133.8027,135.68535,10.153423,1045.1852,775.5313,45.697254
141.7697,511.0546,358.0632,180.99777,124.46047,25.94222,1063.0914,745.3228,79.76693
141.79024,498.14304,324.76495,145.56793,145.74849,16.771837,853.6659,814.23944,95.9345
141.7903,527.9068,358.292,119.22429,167.91939,8.728541,1088.4973,756.2898,85.5332
141.79471,537.2412,269.9551,132.37347,147.9101,9.244071,834.16144,828.2557,74.98332
141.82475,437.77145,342.1825,168.16052,121.8493,19.252739,820.7927,878.2092,113.92174
141.83401,533.49524,314.1819,171.92656,162.43242,5.3111267,1094.6204,773.3179,185.13019
141.85045,522.5693,346.23535,186.97165,121.93795,14.992733,820.3125,969.96985,61.698963
141.86798,528.8106,299.61246,195.36012,133.39948,2.9038482,1108.2046,785.5496,205.6358
141.87157,484.16666,345.3779,178.08194,132.8552,12.193994,820.33417,980.4814,129.59831
141.87259,524.1437,249.71857,198.56683,140.92247,10.070247,817.3592,834.9917,105.76372
141.88965,512.01245,257.04633,177.06212,126.44962,9.422498,1048.0618,788.4217,120.97511
141.89355,490.06,324.08954,148.08177,137.9308,15.323697,1137.351,822.27216,61.688107
141.89497,504.09146,287.42505,177.88286,148.94147,14.457351,1140.2322,888.2882,174.81506
141.89795,472.45636,272.44504,136.30267,135.0455,9.367542,801.926,776.4347,160.4021
141.91258,436.28503,350.13403,157.89969,134.31294,12.889509,838.20386,888.98065,75.87556
141.9279,535.3477,351.28387,176.4335,130.49318,5.269994,1005.22705,728.8082,111.138435
141.93597,481.9653,340.72067,199.80122,165.29247,9.353895,1137.3262,791.7494,185.86397
141.9363,455.65494,314.83795,190.04001,134.61708,16.386229,865.1802,767.4159,117.65197
141.96202,511.23663,264.26608,128.38315,128.02393,10.115073,811.63367,845.8926,114.261894
141.99147,508.91455,313.6168,186.70067,125.976295,5.456973,821.69,775.0384,195.53433
142.0046,436.47412,344.66373,133.91844,122.02712,16.030455,1115.3344,787.1791,79.99856
