Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
91.178,504.15073,359.38815,22.707256,169.23557,21.818653,826.6558,626.85834,5.999356
91.18138,485.61157,323.55536,80.92945,149.16563,20.359535,938.7551,711.78955,6.9211144
91.295235,495.29028,340.79086,102.725945,150.65118,23.964954,920.75397,661.1594,6.2071643
91.447136,522.2767,342.18158,122.168884,130.64862,14.635897,1045.3793,674.7029,6.4875627
92.067154,519.8919,313.1737,4.4184246,156.28679,19.0367,903.1892,643.74896,5.739413
92.217766,524.5139,351.27527,13.2140045,136.95546,21.110977,1067.2888,597.97546,4.8800526
92.34233,535.68665,257.45044,22.246752,147.97456,25.892498,924.70966,731.1896,6.596461
92.59605,537.48413,319.38135,55.849068,150.2977,30.3563,939.2527,769.39,6.508676
92.65411,523.67084,344.65744,87.87525,167.66042,13.715028,904.65106,652.9265,6.268835
92.663506,522.34546,350.24066,15.239828,140.04947,0.53139675,966.4623,626.2961,5.737376
92.69874,491.61725,336.5174,11.739587,174.25832,18.195173,972.3229,613.2885,6.847129
92.7364,522.3234,358.58463,102.4396,140.20435,9.149142,1088.1381,606.1393,6.662969
92.744354,455.95264,301.85422,30.518482,123.277626,18.232687,931.42346,723.89886,6.9885044
92.939,532.328,275.32822,112.97012,150.01251,23.935673,858.8718,622.3093,6.682487
92.959564,527.36926,351.89157,78.13129,170.50092,9.164904,842.244,652.0375,6.4671645
92.98778,520.9282,315.35468,75.35578,126.54905,14.626204,996.4867,737.377,6.5927444
93.048134,533.518,304.69363,87.01709,147.8711,21.942148,965.5086,665.0768,6.2669744
93.10442,531.323,343.01532,79.88227,140.71681,18.531858,970.43646,610.2278,5.1320176
93.483086,513.63763,337.8469,42.623,127.446754,29.392946,1011.5063,631.4394,5.3469267
93.67947,539.4103,353.07925,163.32454,126.06124,18.585377,875.175,595.694,4.817951
93.69193,483.6232,288.246,82.9108,128.83147,12.285524,897.2738,637.3242,6.608075
93.76183,535.6618,351.0158,99.23645,161.95229,16.353237,822.9923,759.66705,6.3156323
93.84719,524.6802,320.74252,69.63861,154.666,13.256502,871.0965,605.1339,5.608586
93.90309,536.4906,350.30777,158.95789,157.60448,17.384905,876.91003,732.64246,6.4433885
93.913704,442.93344,318.18576,90.415886,126.933975,28.510818,851.4344,602.4206,6.981527
94.68809,480.26334,307.92084,116.77053,133.41722,11.291565,912.4243,613.46747,6.9755282
94.75477,507.71625,348.26355,79.42545,169.53609,11.056077,860.7992,599.21234,6.7400794
94.78102,539.63275,307.55032,22.995111,142.62823,13.548974,913.64355,775.6034,5.9048705
94.84617,519.64166,342.6011,174.29393,135.18106,9.663845,896.5573,628.8381,6.024663
94.89457,457.29446,290.0322,37.02933,122.13355,24.796011,855.45917,653.54083,6.6729198
94.89638,511.6578,318.43597,38.376247,124.382286,31.975664,995.6784,649.6527,5.9165983
94.92192,531.20276,306.8818,105.31794,135.21004,31.65317,948.212,708.704,6.510272
94.94783,497.08884,331.0812,69.537544,142.89647,11.930364,977.1293,656.3504,6.641793
94.961914,515.48315,350.6788,121.325066,149.32289,27.989447,928.141,607.42737,5.913073
94.97358,511.50418,334.70154,120.403404,124.146034,21.742828,1035.6117,627.1823,6.420955
95.43279,523.6133,340.83014,105.10948,123.43352,30.406534,971.4694,750.7539,6.2555423
95.517914,534.2691,299.3825,29.14266,175.66878,17.456528,848.78595,656.6328,6.898535
95.55572,487.18018,325.1105,83.19917,121.92262,25.860243,880.4472,713.1675,6.2064557
95.87013,522.86224,332.36847,77.81052,149.88184,17.231853,880.4544,685.37225,6.123136
96.14492,518.6794,300.68323,107.4726,127.231674,11.982188,958.17096,594.05084,6.3539596
96.15336,528.2783,237.89807,15.812419,136.13588,27.003498,904.8801,641.6747,6.604634
97.26044,517.04126,343.25208,162.42326,124.70997,19.94624,901.34644,652.0884,6.043444
97.60086,481.21768,338.7574,110.43987,126.879166,13.0449295,886.3087,633.9123,6.4316735
97.659485,490.359,301.5797,35.64129,124.06805,18.479353,824.5422,618.5734,5.9878917
97.717674,538.7458,324.44202,89.93931,145.44675,29.75849,955.70654,719.2205,6.5620213
