Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
50.07664,213.74,0,174.74,154.79,10.16,1053.5,776.35,100
49.993904,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100
49.97322,213.76,98.06,24.52,181.74,6.65,1066,785.52,100
49.18515,304,76,0,228,0,932,670,90
48.97348,290.35,0,96.18,168.08,9.41,961.18,865,100
48.846615,393,0,0,192,0,940.6,785.6,90
48.794216,393,0,0,192,0,940,758,90
48.670113,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100
48.153004,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100
47.81516,212,0,124.78,159,7.84,1085.4,799.54,100
47.782066,236,157,0,192,0,972.6,749.1,90
47.73932,212.57,0,100.39,159.35,10.37,1003.8,903.79,100
47.714497,250.2,166.8,0,203.5,0,977.6,694.1,90
47.22221,500,0,0,200,0,1125,613,90
47.029846,266,114,0,228,0,932,670,90
46.229366,218.85,0,124.13,158.49,11.33,1078.7,794.91,100
45.836365,231.75,0,121.62,173.96,6.72,1056.4,778.45,100
45.36752,181.38,0,167.01,169.59,7.56,1055.6,777.8,100
45.36752,251.81,0,99.94,146.14,12.35,1006,899.76,100
44.298832,238.05,0,94.11,186.66,7,949.91,847.01,100
44.27815,194.68,0,100.52,170.17,7.48,998,901.8,100
44.2092,251.37,0,118.27,188.45,6.35,1028.4,757.73,100
43.58178,251.37,0,118.27,188.45,5.75,1028.4,757.73,100
43.56523,166.8,250.2,0,203.5,0,975.6,692.6,90
43.377003,157,236,0,192,0,935.4,781.2,90
43.250828,200,133,0,192,0,965.4,806.2,90
43.057777,376,0,0,214.6,0,1003.5,762.36,100
42.91988,212.52,0,100.37,159.32,8.71,1007.8,903.59,100
42.347614,250,0,95.69,187.42,5.53,956.86,861.17,100
42.32693,190,190,0,228,0,932,670,90
42.229027,475,0,0,228,0,932,594,90
41.680202,333,0,0,192,0,931.2,842.6,90
41.543,427.5,47.5,0,228,0,932,594,90
41.161716,250,0,95.69,191.84,5.33,948.9,857.2,100
40.85835,229.68,0,118.16,195.23,6.13,1028.1,757.63,100
40.85835,349,0,0,192,0,1056,809,120
40.71356,222.36,0,96.67,189.29,4.46,967.08,870.32,100
40.6584,349,0,0,192,0,1056,809,90
40.568768,190.68,0,125.4,162.14,7.77,1090,804.01,100
40.56325,380,95,0,228,0,932,594,90
40.389503,190.34,0,125.18,161.85,9.88,1088.1,802.59,100
40.148186,251.37,0,118.27,192.94,5.75,1043.6,754.3,100
39.700027,212,141.3,0,203.5,0,973.4,750,90
39.662106,141.3,212,0,203.5,0,971.8,748.5,90
39.610397,212.07,0,121.62,180.31,5.69,1057.6,779.32,100
39.48629,349,0,0,192,0,1047,806,90
39.38287,331,0,0,192,0,1025,821,120
39.358047,139.6,209.4,0,192,0,1047,806.9,90
39.231186,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100
38.700287,310,0,0,192,0,1012,830,120
38.074245,198.6,132.4,0,192,0,978.4,825.5,90
37.955654,165,0.02,143.57,163.81,0,1005.6,900.9,100
37.914284,331,0,0,192,0,1025,821,90
37.72192,332.5,142.5,0,228,0,932,594,90
37.679863,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100
37.342022,194.68,0,100.52,165.62,7.48,1006.4,905.9,100
37.231705,331,0,0,192,0,978,825,90
36.588425,133,200,0,192,0,927.4,839.2,90
35.76312,310,0,0,192,0,1012,830,90
35.34254,229.97,0,118.31,195.47,4.63,1029.4,758.59,100
35.17017,339,0,0,197,0,968,781,90
34.68064,310,0,0,192,0,970,850,90
34.556538,233.81,0,94.58,197.89,4.567,947.04,852.16,100
33.56369,190.34,0,125.18,166.61,9.88,1079,798.9,100
33.543007,166.09,0,163.27,176.46,4.49,1058.6,780.09,100
33.192062,122.6,183.9,0,203.5,0,958.2,800.1,90
33.116913,237.5,237.5,0,228,0,932,594,90
32.922478,307,0,0,193,0,968,812,90
32.532925,183.9,122.6,0,203.5,0,959.2,800,90
32.10269,173,116,0,192,0,946.8,856.8,90
32.06822,289,0,0,192,0,913.2,895.3,90
31.350473,350,0,0,203,0,974,775,90
31.253946,277,0,0,191,0,968,856,90
31.023663,116,173,0,192,0,909.8,891.9,90
29.392363,296,0,0,192,0,1085,765,90
29.231714,108.3,162.4,0,203.5,0,938.2,849,90
26.944721,254,0,0,198,0,968,863,90
26.322815,153,102,0,192,0,888,943.1,90
25.46097,102,153,0,192,0,887,942,90
21.94602,236,0,0,194,0,968,885,90
21.859148,255,0,0,192,0,889.8,945,90
