Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
106.881516,475.11444,308.83652,3.0053396,142.72957,23.840252,1142.65,763.4184,256.8546
106.804375,485.99207,317.87247,170.16214,147.04625,12.039808,862.41125,778.4891,189.26212
106.706696,522.57336,325.81662,157.04335,149.46146,15.218669,803.54486,737.31903,354.6911
106.66771,536.824,326.44885,12.502953,153.5483,6.110581,1039.9547,758.04364,304.2205
106.61808,458.5592,341.23926,195.70934,142.09435,13.572698,1117.2701,751.3909,284.85318
106.50164,502.4812,312.1745,137.9972,127.29128,8.1305275,1139.3319,736.8289,191.36844
106.412025,505.93677,345.4738,162.30095,151.10138,11.545629,1128.9463,870.3024,225.98177
106.3859,469.1673,266.1487,139.73303,142.85475,6.629094,1138.8888,737.8769,317.5913
106.34252,506.67828,340.13828,25.679548,147.14899,22.510963,840.9018,758.0258,209.43762
106.23629,523.734,350.91367,140.99013,150.19669,3.8306108,1138.1178,688.7321,226.99835
106.05228,508.0469,343.30396,24.906788,143.02885,11.519661,1070.0652,793.49176,269.9563
106.02856,526.1426,270.7561,172.24834,149.75269,16.95401,881.85785,767.90094,282.7476
105.869225,523.58264,328.73914,175.01328,152.14297,3.7580996,853.0775,726.9633,100.614655
105.82959,531.64813,284.4087,67.36547,148.16734,11.958011,1085.0647,735.5617,181.73099
105.302124,524.57043,340.6733,180.68835,170.44977,11.502657,1144.3192,788.38434,109.75745
105.209724,461.07608,351.03223,102.36638,147.10959,22.249628,862.42365,762.5535,248.9131
104.97069,527.3765,329.23022,184.50539,127.70464,23.903923,812.93097,763.98303,95.432365
104.95281,485.15805,342.62732,39.43162,151.29681,11.305822,862.1973,723.996,269.05325
104.88746,455.66528,300.56247,186.37054,131.3914,10.07232,1135.6268,740.39307,331.47556
104.83207,538.8738,321.9807,84.55234,147.22064,10.457578,845.1629,670.58453,266.02927
104.648926,475.32913,312.68634,198.62627,151.83714,5.5346503,867.84717,743.7836,341.46042
104.64307,513.9628,343.62323,94.5891,151.28192,14.184007,849.964,785.27527,143.56876
104.60928,473.28696,324.16022,188.27795,147.94524,5.962078,918.70026,761.69086,169.21017
104.57786,528.60236,231.79774,147.91296,146.27428,27.870869,1124.445,763.2715,276.12015
104.56966,530.787,340.1836,51.411808,150.37714,25.990662,1088.2135,765.959,182.85507
104.42196,481.18402,320.78598,134.5044,134.70271,11.824576,1116.438,761.5992,79.62874
104.212776,514.68427,309.50955,166.51308,139.75925,11.769952,1127.817,859.7494,193.631
104.192696,479.4732,242.2625,182.61063,145.88878,3.4759777,822.1471,733.793,200.56772
104.11715,535.94855,305.22604,146.8646,134.04086,19.375523,939.0726,754.24786,132.05135
104.07574,534.5281,323.4097,176.97913,134.99545,8.589598,1115.3547,720.19165,83.37896
103.9208,527.75653,279.49976,177.51147,149.98618,8.598901,960.5775,747.1532,335.0713
103.849594,498.08344,320.83102,87.9033,152.3794,11.546053,979.21234,765.064,359.98843
103.81847,535.3594,343.08066,147.01434,136.51349,6.986817,1110.217,863.3391,250.69867
103.64626,537.34015,338.38126,162.72017,149.48943,7.1184106,1086.3911,651.63184,117.16199
103.57617,462.7974,294.3243,158.89493,150.37105,22.001898,1130.3646,723.58203,267.459
103.377525,517.57587,319.04153,27.25612,134.71411,18.911316,836.22156,756.3996,250.41147
103.36008,537.46844,272.60376,63.172226,150.01721,7.783653,969.92834,745.54407,336.10526
103.310814,453.87952,352.04367,22.153875,144.13039,11.350729,1035.0865,757.653,152.76689
103.15155,527.92596,325.15887,140.56117,136.00996,11.57283,815.20197,811.50507,185.03503
103.0142,515.4381,341.74454,104.07964,144.49582,10.345039,890.6768,802.53656,184.43275
103.01008,511.5882,348.16733,74.67925,140.27676,21.73637,1143.8535,805.3827,182.66891
102.97402,421.4025,315.12488,186.13521,145.15819,5.17279,832.2011,764.2091,153.60165
102.85093,450.65613,331.75806,116.89096,142.85458,18.555523,1090.1229,732.7291,104.01168
102.36067,500.10266,297.92883,96.568016,138.97942,30.594427,829.6406,754.8883,246.02065
102.11337,473.38544,338.4819,185.08664,145.4343,7.448721,1104.0977,646.2084,285.69205
102.10848,524.55835,345.392,79.10092,141.32652,4.987611,876.90814,778.3789,183.9865
101.93839,472.6789,346.12143,167.55138,142.67508,26.839111,937.01404,767.0053,313.149
101.80583,511.56366,306.3338,127.673965,163.73666,16.673235,826.14655,777.77826,251.22253
101.1302,534.0627,310.23315,189.35234,143.73679,0.95834935,1077.8018,692.04694,148.96106
99.54727,444.935,358.77374,164.48148,146.15422,9.877268,1114.7462,852.6032,102.26099
