Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
135.92148,368.9378,333.8826,166.59569,152.25153,9.49366,822.00354,797.08453,48.207817
135.95897,494.30008,295.21146,157.10425,151.84819,13.035792,1057.4594,748.53345,140.13054
136.16414,500.4694,300.3656,141.92592,128.98245,14.036369,869.76855,770.9353,60.917583
136.1702,479.26337,336.91885,104.59741,132.21913,32.107452,845.4664,771.2161,101.30214
136.18498,505.55682,340.33035,184.0723,151.83145,15.010084,802.87836,918.39075,90.635735
136.23679,462.1805,328.57974,196.25684,126.58976,12.335937,888.36005,761.997,123.05689
136.35449,489.9894,348.83743,191.10605,126.7266,16.203613,888.87286,840.0816,118.63021
136.38736,497.47342,251.67117,165.97784,126.051186,13.898495,1088.9576,760.06506,123.81222
136.39023,512.9625,356.71054,193.26611,156.15784,18.159052,1020.6902,774.21387,177.07544
136.43819,504.6466,304.99652,179.33092,159.77135,17.579218,1141.5044,784.7129,72.098145
136.44876,534.3617,352.8801,179.26839,137.37042,11.299209,897.5776,748.0918,265.5273
136.48505,487.89984,270.31845,187.47803,133.0489,9.283943,1098.0732,788.1351,66.128075
136.57263,436.2039,280.31116,120.82629,125.67615,11.163392,814.1814,817.48987,108.64662
136.59843,472.0913,317.1372,128.11292,142.32407,1.4946629,1130.9469,766.6249,255.205
136.6183,526.5714,354.1811,21.589544,124.9148,22.322735,1139.3733,811.2039,135.58896
136.66641,504.6958,328.58057,141.06177,161.16725,11.654283,1025.5991,761.0819,131.75293
136.66667,505.3593,297.74677,194.12769,138.01622,31.714354,827.9872,741.27826,224.35333
136.68506,501.64404,323.11957,13.226079,143.86595,14.425789,1126.1112,753.3857,195.40837
136.69893,385.46378,342.86862,169.29465,134.51195,21.575623,808.89716,823.9451,135.16042
136.72777,530.5846,320.07693,127.53874,140.07965,9.519453,1035.9244,799.90906,235.97032
136.74986,516.14154,334.44705,178.73009,142.02206,19.429298,1022.71765,811.00275,200.2251
136.75128,504.18155,332.1291,186.993,150.43326,27.255655,1128.5487,749.1986,70.76883
136.76025,467.84592,343.1239,99.987625,129.21481,18.96024,848.6123,747.4061,130.29846
136.77444,498.04123,339.3537,120.23258,138.07211,9.8590355,824.42786,800.20685,283.17935
136.78917,467.53345,352.86874,192.1128,149.54666,10.966167,1043.152,748.8859,219.29147
136.80902,529.3439,325.48044,170.025,130.00558,15.371362,985.44745,799.48395,182.57985
136.83972,480.53305,307.91782,190.3607,124.089294,7.298864,861.0842,811.8325,97.56761
136.85674,530.8503,329.04227,186.3083,126.253006,8.989862,1116.0093,844.37146,349.27124
136.87364,454.7401,335.3532,170.05858,139.7455,16.91207,1024.4265,764.5206,81.31826
136.87454,500.91165,276.0813,158.65424,126.14758,21.130886,1036.6013,790.67694,127.566025
136.90512,496.39252,298.78354,82.18319,143.78831,11.806438,856.1393,764.16,98.19772
136.9087,467.133,309.6435,85.55636,140.91582,11.676294,1118.0536,801.343,153.15552
136.91222,530.9163,301.26917,127.79349,122.34047,12.599284,1101.703,821.09576,57.15274
136.9227,435.71075,341.28494,105.45449,138.33838,8.938818,812.8625,767.21985,48.96915
136.9506,528.6529,293.8868,142.72227,134.9485,13.913864,1059.2607,790.10297,240.97458
137.01996,461.6341,178.47682,161.66309,122.12301,10.570674,1143.9153,759.7698,129.55656
137.0438,495.0647,346.0771,70.45654,131.58868,12.742791,825.378,789.9354,245.46107
137.05441,495.16855,338.61462,159.68962,142.38739,22.219257,1141.4753,747.6448,321.19928
137.0853,469.04025,305.92838,164.83136,144.44994,14.554252,1102.0258,749.3836,166.05595
137.12434,495.2792,295.7154,179.82503,146.4435,25.571692,831.2958,767.2408,179.32613
137.13853,457.13028,350.89267,34.62377,135.09052,10.348441,1121.5021,810.77167,164.61757
137.15157,536.1723,324.6032,183.08597,133.94608,12.740359,820.6498,865.8917,29.86216
137.21298,489.74692,330.68555,151.10039,125.967224,19.400389,1025.6998,803.9358,89.14179
137.25667,373.15576,349.62726,189.64294,143.38751,20.575117,831.25543,779.7465,107.697235
137.29196,531.603,334.36594,9.152382,137.05902,9.34426,1123.7737,717.27747,165.12202
137.29935,527.0977,282.78372,188.09282,137.74869,7.705385,812.4649,809.1992,312.8034
137.31808,518.1968,334.37088,171.04196,133.13934,20.176502,885.2892,776.23517,59.255722
137.34636,537.6756,241.93698,126.98542,153.40427,11.3060875,1136.7572,743.80884,76.115456
137.35194,527.7424,217.6713,161.02524,152.97585,7.1719894,821.5671,753.64307,184.76393
137.43733,523.7171,283.84106,121.97342,131.99437,5.84198,825.9366,790.73975,74.29019
137.44562,466.54126,316.5109,35.48519,148.71187,20.219965,803.36176,784.67114,147.29172
137.46457,483.4074,336.26904,186.6011,129.31754,14.304958,1135.6981,862.2125,209.48958
137.49763,489.00696,313.6289,129.60365,142.53888,17.151093,822.9863,770.39844,282.4305
137.57372,491.43884,279.798,187.64615,132.15439,11.39409,1078.2356,752.9278,222.57008
137.5812,497.64005,199.19807,197.81618,128.20886,26.082672,802.34076,762.4624,168.76988
137.5824,538.15137,298.26727,188.80692,148.28055,12.735944,830.5034,699.63934,57.707962
137.58575,525.4655,355.42404,184.39886,142.11119,7.158779,1074.206,745.408,274.41748
137.59387,508.56403,329.14398,143.77129,134.53252,31.549067,821.44556,847.1754,209.24696
137.59627,510.83093,270.03964,143.8172,134.9729,16.558853,805.18243,778.7779,242.7833
137.60849,487.16724,350.30295,176.38164,150.07115,9.579844,1113.2133,736.8832,300.46323
137.62178,519.9941,356.43622,135.13281,130.46896,31.606676,858.2154,798.7285,182.28352
137.65091,400.23538,348.55466,167.53102,141.20164,8.070422,1114.772,777.75885,55.796696
137.65833,516.61224,305.90503,178.24034,142.9386,13.328392,818.68677,713.4609,69.568886
137.68755,497.86615,357.23312,171.30373,130.17499,31.365217,1095.7115,804.75684,200.94077
137.71031,531.07733,279.26575,188.89192,131.61768,32.13024,1097.9406,790.09503,169.24828
137.74374,323.75705,331.6508,172.13908,161.62369,11.196687,807.0589,768.89764,105.912674
137.7554,510.78018,320.66168,150.22472,127.245346,15.956835,854.5712,830.25525,125.537476
137.78978,491.94193,338.92654,197.45802,146.30234,8.849597,848.05066,788.098,45.0804
137.80284,498.38806,177.47276,198.74179,134.41557,6.6256075,822.6555,855.9985,103.46467
137.80684,532.10016,275.28192,199.13698,152.57974,8.854845,853.43115,743.7798,154.93953
137.81319,518.73883,329.3039,145.4185,129.15257,10.548928,809.9411,753.1561,361.74728
137.84128,479.3303,273.88177,131.51585,131.47862,8.611363,832.63403,784.1582,95.89661
137.84477,470.91595,314.0588,13.263973,126.50117,7.9881854,802.9501,782.33136,113.77299
137.84998,532.23157,251.17007,156.244,123.59499,12.343549,1106.2579,745.55804,160.87512
137.88838,529.25714,330.89313,93.64636,132.40314,24.249752,804.14185,872.3972,185.9845
137.9146,500.61786,333.16544,146.25565,131.83383,27.438354,851.29004,791.35254,178.03403
137.94783,247.89256,342.02057,142.77214,141.80467,11.384636,1144.6577,790.3969,136.19997
137.97095,538.7981,340.96902,93.54129,124.51824,18.480196,1102.5293,765.6602,75.26439
138.02176,496.7053,322.55234,169.82368,145.73161,32.152534,852.993,782.796,116.13409
138.02278,514.59595,301.3589,113.67566,142.86378,13.055482,1125.9562,807.8422,136.24069
138.02911,415.75363,297.09576,173.26167,125.28346,10.455416,1140.4097,787.4684,359.2728
138.03094,452.83545,341.7219,196.63562,150.55815,15.036371,1144.2017,791.57306,341.77972
138.03342,535.92346,177.71355,199.27089,149.4838,10.6034355,815.15497,754.4215,195.07689
138.03693,485.4002,206.09015,177.5522,123.86636,9.577526,1134.9044,794.29694,102.08117
138.04442,531.3326,278.84082,179.04036,127.29074,26.667688,816.76855,826.5736,231.40555
138.04495,509.67664,319.25757,87.53174,140.89085,15.158558,829.9241,767.05914,54.145973
138.08311,454.90173,205.56938,153.51472,125.622894,12.956401,807.43506,787.8023,95.51077
138.15192,466.40494,333.4649,198.26627,148.6916,13.182644,1111.8225,805.7191,260.09738
138.20029,536.3663,353.40253,177.43086,153.71529,7.481459,841.178,781.7191,290.9387
138.22548,539.451,331.43835,67.98633,142.05042,27.269299,830.9872,791.3964,147.73708
138.23445,470.3943,224.39099,195.40211,145.26743,9.937688,803.44116,754.9029,163.04166
138.24911,475.69562,218.4579,167.34361,135.98238,15.227465,1128.6741,783.06604,105.58932
138.26666,487.5121,331.0152,194.81953,159.77492,20.557755,802.39813,833.2379,67.78452
138.27106,510.07498,285.24954,180.62311,133.48888,10.805557,1047.2177,781.00934,237.761
138.27493,530.721,329.94598,163.93236,148.50885,14.135555,1057.3838,762.0605,329.52994
138.32634,505.70465,350.0057,179.99205,133.05556,28.845808,977.5408,752.0328,122.43064
138.36563,415.9966,348.0049,145.58398,125.822815,5.486771,1136.9326,789.0869,96.05177
138.37051,480.20807,276.82288,196.9648,155.05135,12.076437,808.7592,800.5698,196.38618
138.38397,527.28046,345.17868,126.42732,161.81291,11.163179,1067.0547,763.3949,91.943054
138.41852,480.92136,349.3836,116.25988,134.9895,20.321543,871.142,756.5725,110.99324
138.41942,446.05893,338.15723,187.63138,137.45908,5.7358527,820.88336,818.6178,117.23907
138.42192,532.13617,316.2574,182.75333,141.87738,31.806513,1110.765,760.7371,77.210754
138.48903,512.08435,332.84464,181.4948,148.3002,3.918104,824.84033,803.78156,54.441467
138.49544,539.04236,324.49066,194.37878,153.86394,23.314127,836.42523,719.85205,122.32464
138.55441,508.441,348.1592,161.59933,139.66174,14.450132,1132.0183,872.3281,241.9604
138.62488,529.6568,343.2199,164.70325,157.63187,17.958689,1140.4165,799.8472,321.86334
138.62761,535.70013,292.69107,8.750855,123.972466,17.909616,1141.3213,740.92737,90.774025
138.71101,493.71448,350.16312,171.93843,135.7118,18.02476,807.73663,853.0663,284.07404
138.71416,532.5849,356.87766,166.67827,135.6857,10.916447,849.117,821.49854,260.45853
138.73112,524.48645,303.7518,28.055506,147.01726,20.886265,801.73474,748.78705,107.123
138.73193,499.9828,320.38657,192.65086,146.3606,14.335121,884.73035,763.58844,169.1523
138.75815,427.62695,313.89587,162.59514,129.96837,23.822544,808.9586,809.7772,56.600086
138.77045,462.56628,352.39157,117.809784,155.40138,17.988596,803.5223,814.1755,106.29211
138.7883,475.79468,315.41467,151.56906,141.8187,10.963369,1070.5841,747.62787,158.83414
138.78864,485.7438,281.2318,101.66449,134.03448,22.2069,809.17303,770.4619,179.5562
138.80756,365.7362,352.17206,175.89568,148.524,5.7418675,1137.6633,776.6728,189.99924
138.836,502.3072,315.9679,150.20097,130.36661,6.902463,806.1148,836.54395,233.91975
138.86977,516.5649,290.62094,128.38754,128.6476,25.748636,843.8655,749.43964,105.119606
138.88242,498.77594,252.72072,132.73749,133.75076,6.238991,1139.3977,778.98883,279.1649
138.90242,482.15405,352.6741,140.24037,144.62515,23.355478,1085.6798,788.5167,76.723915
139.00421,538.2905,329.88126,98.795074,125.102234,22.973701,835.45166,776.8531,207.69324
139.01285,523.6096,359.0049,193.55685,146.79044,11.707354,960.5219,785.031,277.4932
139.03157,531.3235,356.45212,169.83694,125.58664,7.119879,1103.542,750.4575,43.312485
139.03215,334.98203,348.56015,166.18394,137.1104,20.851463,820.7359,788.3733,151.84036
139.0716,529.8475,333.8721,174.78502,146.37541,24.848833,970.1617,784.0947,197.44174
139.09361,350.89584,355.00543,171.79642,143.26079,9.258292,1109.3667,796.31573,148.23788
139.09778,538.27997,301.4435,175.2572,160.51093,17.253286,802.9752,791.9219,291.7051
139.11554,512.334,304.77826,24.571394,128.26675,22.551685,805.52277,811.56116,105.49968
139.11665,522.3694,244.05,174.32219,148.95866,5.9307337,814.1285,807.419,99.998055
139.16023,428.8878,327.4522,187.00818,161.15742,8.843418,813.5954,796.76587,118.9576
139.19699,532.4236,303.8703,198.16476,141.22481,32.005947,1010.8807,737.18036,124.95007
139.2357,490.72668,288.7467,23.418102,123.19521,6.1424675,1140.0242,772.2951,69.38792
139.24278,539.07166,308.70407,192.31581,167.23822,13.559778,801.0696,779.9372,144.14261
139.24568,447.2323,346.8075,181.98402,138.84497,23.703695,818.9177,841.7963,101.213615
139.25768,490.05927,344.93213,189.94096,138.30743,4.962502,821.79565,759.7687,312.3068
139.28961,516.64874,288.1869,144.11703,129.05643,20.982155,1128.5658,783.9916,209.35713
139.31726,464.36072,353.83426,162.34227,161.51889,11.855349,832.84094,748.3111,127.29638
139.31927,456.396,286.80716,186.28012,143.3643,14.468584,808.08624,794.285,242.18437
139.32477,493.26733,358.57837,172.76022,150.05342,24.153608,1099.359,761.38965,77.104546
139.34485,520.83777,317.83,183.13371,140.00447,12.077461,1084.7288,739.66864,61.27778
139.36328,516.10626,319.7586,77.3536,122.70454,11.434536,1141.7561,846.7201,82.977196
139.37434,518.60785,355.86444,174.61592,140.12671,14.379355,808.19403,922.1728,132.61978
139.38148,520.9045,339.4596,44.525654,127.967415,30.055233,801.5341,798.874,174.38013
139.38919,413.28848,306.4029,174.5552,123.3647,10.306537,1134.0875,762.8252,213.0571
139.39711,526.9441,288.73785,193.37183,124.40911,10.355599,871.321,828.26825,132.29172
139.41711,488.20587,309.806,199.76999,128.55702,5.1023135,828.8291,728.77936,139.9416
139.41922,440.59897,333.26413,187.59634,136.32515,12.139592,801.8327,729.41864,198.08585
139.42094,532.25433,342.24924,119.11484,137.70505,25.49029,1135.6271,777.23627,197.61479
139.42293,511.59558,320.89127,133.8533,154.1817,3.425051,831.03485,745.2612,116.733055
139.44151,533.38074,310.1471,36.83251,137.92671,9.272273,1138.2458,730.1612,157.59885
139.44824,496.3568,326.99374,162.32088,127.873695,16.20327,1092.093,795.5464,193.31258
139.45331,486.6679,342.0055,191.54265,166.53038,8.180208,1136.8943,743.95685,169.4963
139.45335,519.01886,299.27542,182.28595,140.49194,7.5065637,1064.5707,789.5703,81.42884
139.48042,479.3593,319.4508,147.57559,127.98131,24.57995,840.2725,770.15936,190.98268
139.48183,406.87546,335.72916,176.36395,136.60086,17.740423,804.549,835.39575,89.13346
139.53299,444.80585,350.16193,52.855625,148.20378,8.389097,1143.4376,785.62115,283.32535
139.55202,520.54987,292.45285,178.75449,123.79861,25.479036,816.67334,872.9194,82.09138
139.56079,505.0552,356.3288,185.7982,161.74426,19.704824,1143.8088,773.7205,185.04262
139.5626,519.0225,303.88293,115.44605,148.51994,12.88018,803.56946,849.8291,80.260994
139.57957,512.3199,347.3401,149.17978,124.675964,17.335403,1136.4591,797.41925,330.9434
139.61908,478.15985,289.8242,194.55708,151.28836,24.994415,814.8536,743.8463,107.07919
139.6291,517.85706,312.09637,196.32684,142.71465,21.352716,858.6361,812.1964,128.9674
139.63866,535.63763,306.75244,67.19586,144.47015,11.712679,801.8246,826.4399,217.01338
139.67209,496.63034,293.69247,167.3129,127.7192,8.99236,823.4523,735.2322,82.71867
139.67915,479.8606,165.88551,188.45166,128.81065,10.904925,802.89624,776.77747,134.5605
139.68663,457.91666,344.49515,193.63757,134.27362,18.243982,1024.8206,774.0786,84.649086
139.68796,518.286,341.57336,199.5354,133.56865,7.439236,1057.3304,814.12836,144.92477
139.73763,513.8994,314.82892,193.10751,148.65703,5.825444,1058.2245,790.6609,127.64704
139.75127,525.22894,234.88219,156.72986,144.57553,2.809013,1140.8501,776.0857,188.29942
139.77643,528.9079,322.98343,98.24031,145.33292,10.40891,1065.6235,780.2454,131.40346
139.77681,506.9842,294.31323,167.66493,124.17831,6.916317,1129.4019,838.35394,203.21075
139.79628,536.59235,333.30237,164.33757,158.01566,7.19084,826.9611,855.9805,130.38611
139.8003,530.4822,301.3226,200.07338,127.61605,15.601938,1017.5555,758.6534,236.18788
139.82835,373.8971,352.64322,179.7549,130.79684,16.977606,808.32214,802.971,68.95122
139.83096,501.83673,285.07303,182.52208,126.51785,4.970016,1132.9543,798.9561,239.57732
139.84023,509.2414,352.287,108.126015,154.18597,13.197345,809.2953,808.7466,182.65161
139.84207,492.86096,349.72845,42.299812,151.59119,12.580446,803.7191,730.3499,130.56668
139.86261,530.0174,216.73402,155.77168,160.70065,10.372317,809.6849,782.4109,132.72366
139.86717,505.55594,357.5219,143.58682,141.78726,16.257524,1119.7118,821.9262,136.20396
139.86737,495.92038,347.1913,82.84448,166.34363,12.378673,802.4297,785.46564,87.20606
139.88715,380.52573,358.95206,154.18413,148.78276,22.13014,824.0559,796.3193,115.676384
139.88924,495.15732,353.90695,193.41269,144.2287,20.845331,1024.552,762.8763,258.11862
139.90546,465.27554,329.98203,184.85799,144.87631,22.915417,818.5209,816.3497,159.36412
139.90982,496.85574,331.82736,188.03957,123.532906,16.487637,907.13135,763.1613,115.83141
139.93933,510.7117,336.4766,114.296844,128.38512,9.551848,1134.5989,735.15717,166.51225
139.96097,465.33536,297.24536,163.27393,154.91766,10.46447,1139.4421,788.58167,229.64365
139.96431,473.44272,288.55112,131.55582,140.6566,11.509864,1054.1492,767.81964,128.83195
139.97156,421.07022,356.1247,133.52055,129.4137,12.098546,1121.9697,786.58435,43.36492
139.99771,513.51843,353.4759,92.334015,151.01169,15.993548,817.4925,788.7294,57.460842
139.99803,527.14606,343.84457,127.983696,135.805,25.105684,827.4329,687.4313,114.482994
140.00034,459.02798,302.06985,126.53962,137.34802,1.9665958,1143.4438,778.14703,97.88958
140.00322,445.8157,354.46494,114.82569,140.02107,11.614174,1072.4592,781.6849,69.80059
140.00473,533.4336,293.68088,121.76713,145.73985,19.279903,802.2428,707.7235,86.62057
140.01439,492.67752,285.7798,161.99661,143.56783,16.023245,824.25995,787.4527,217.7286
140.01978,465.41693,310.28116,166.23663,142.93938,4.163582,1124.7648,793.7173,70.75811
140.03517,483.98578,301.83563,134.77116,148.99898,8.971132,844.51825,779.439,103.442055
140.0637,524.4972,346.39862,157.31265,156.20361,17.323498,1141.3873,760.39386,63.210953
140.07948,536.11676,240.49333,194.39673,122.72218,5.3232517,808.5485,868.8901,135.74231
140.08571,507.21878,304.32333,7.7422047,122.43387,9.714271,1129.5785,834.741,106.800575
140.08734,486.11664,328.0387,174.15028,137.49452,24.854025,865.473,799.9421,116.11799
140.10901,490.41357,353.67526,178.77893,161.47826,11.229891,821.1089,855.62103,71.82178
140.11267,442.70642,323.26178,175.09393,154.9614,10.32948,1139.927,764.2985,238.53935
140.11938,531.39984,172.54796,191.69273,122.36027,10.477951,1120.7888,787.3231,115.701256
140.1198,468.01273,349.36038,119.90722,134.12164,8.674268,1127.9622,759.80383,360.65472
140.12254,536.26245,295.28442,150.93718,121.94049,23.204062,840.62866,801.0823,210.73103
140.13754,464.6224,344.61282,161.03877,129.91656,11.595199,822.8147,887.4359,164.89406
140.15636,474.849,355.29623,146.80812,154.65167,13.820985,1066.606,788.64056,116.86003
140.16023,535.6283,341.65863,89.95533,133.45622,16.316946,859.7559,778.2139,124.0729
140.16731,508.4552,291.45724,144.27374,151.72197,5.706944,1142.8082,733.459,215.3839
140.17238,486.58325,293.82742,50.02252,131.27518,10.963834,807.4725,767.358,169.30832
140.17868,515.2549,333.56622,186.5414,129.88007,6.1075563,807.034,814.9013,286.12997
140.17963,506.03168,326.2387,150.90424,143.29091,18.857634,1127.4983,746.97144,88.50736
140.18417,537.8004,338.01962,0.2815578,122.58176,11.460181,1116.3873,751.0155,353.5441
140.2101,529.5465,355.02078,126.31677,122.20834,21.637014,917.6847,780.5453,140.01178
140.21815,503.39136,358.5397,160.58167,126.16838,4.3988843,827.3045,812.0575,191.10011
140.22433,446.7791,300.80777,196.67464,146.97896,4.1563883,819.7125,764.7281,130.00517
140.27423,507.58542,320.9325,133.06473,135.42046,31.230072,825.33057,771.1176,53.00928
140.27715,516.503,308.80643,109.70431,150.5016,18.807522,827.6692,788.686,145.87515
140.3207,532.0022,261.08853,193.574,144.15697,13.0596075,1091.2935,813.27313,206.09889
140.34572,530.3607,303.26443,112.944214,137.90475,1.8284512,1138.6787,776.9846,163.51456
140.35143,529.677,301.81213,119.81953,133.78929,11.18966,1108.8436,731.5377,139.50586
140.35645,458.69763,356.1378,136.65414,128.45341,8.72041,825.14606,787.56494,227.8483
140.37303,469.1998,298.70102,180.86162,147.0711,7.6471677,836.28784,781.412,104.42558
140.38039,532.3841,338.6179,174.49394,138.41844,31.072044,828.6533,823.37695,244.63196
140.38158,395.7529,316.31592,81.86725,130.61482,21.453522,801.48627,772.07745,118.75962
140.38783,492.10696,302.29523,135.55441,126.05517,11.722694,1123.7484,835.4929,118.46912
140.39818,516.476,356.73407,181.00504,137.64944,14.919085,1054.4575,808.21704,55.756874
140.39948,520.2953,358.87964,78.051056,129.44026,23.184982,801.09503,767.61053,63.69255
140.39957,537.4447,305.6496,1.6447133,146.50548,4.7183013,1141.0105,869.72296,159.11147
140.40152,533.50653,335.94165,196.90889,130.36319,6.843073,1108.7104,751.23846,316.15256
140.40454,425.8747,340.3894,187.62271,126.15276,19.347685,853.3151,788.5926,142.14256
140.4208,478.22195,333.2957,131.75317,138.4365,14.086513,804.70624,873.5074,81.7302
140.42618,536.6354,325.25793,161.08095,131.02849,31.346266,1046.1782,757.0368,121.68466
140.42688,537.26685,345.14117,68.052795,137.29883,7.6669755,1129.4108,863.52563,125.380066
140.42746,489.1432,346.33194,165.44093,147.11995,17.458002,1055.8048,804.6383,138.8596
140.42772,534.6404,312.2628,16.060057,126.711365,11.956632,1125.5242,825.1337,153.74918
140.43555,529.8729,292.57077,101.58705,127.89314,4.6809983,802.285,827.8872,75.64907
140.43933,509.8955,335.65576,137.95871,159.4147,12.593578,835.86816,773.3806,104.87595
140.44022,519.4557,337.86072,121.68703,129.91931,24.384893,828.62726,761.43713,243.20088
140.44225,531.4928,253.70766,117.979935,135.52122,8.849169,1112.7264,767.17944,110.48792
140.44424,505.4104,304.08057,148.22826,126.435585,12.239243,823.2352,773.7562,34.69371
140.44843,459.91174,356.7024,25.189068,137.48085,20.456944,817.40295,756.0574,140.13954
140.45192,528.8959,348.65393,137.59967,153.09387,11.524908,1079.9447,734.8472,77.02878
140.47777,534.5218,343.0275,145.05905,142.71881,12.2115,806.38385,740.00806,341.38083
140.50139,537.3093,293.167,191.95348,140.83627,11.575951,825.0294,833.49164,255.95482
140.51051,416.1903,344.33072,178.73466,135.16353,17.013584,1141.8779,784.9192,49.0631
140.5207,524.026,358.6929,154.35513,125.56545,30.722275,1080.8406,800.46747,154.74713
140.57425,533.8931,331.76895,13.526682,130.89375,14.469011,1107.6746,805.3056,101.187805
140.57567,499.94138,286.71313,189.24042,144.31123,7.1151457,841.8246,757.5229,138.33304
140.57639,474.90207,356.41687,162.2216,122.77086,11.246193,1105.0352,815.5716,240.80829
140.58,530.363,327.7537,20.37872,132.94728,3.9280245,1141.106,826.8081,52.766354
140.58218,492.65765,330.3086,86.83015,137.58565,17.049763,806.52325,833.29755,94.944786
140.61586,511.59933,319.73492,121.78212,137.68633,16.83028,1135.7297,797.2552,190.68066
140.64383,408.56915,353.80478,170.94351,132.63763,19.743332,1143.6786,771.50995,302.1761
140.66847,497.39624,285.44162,194.86351,121.97653,11.72396,1103.9326,822.2254,165.10146
140.66933,481.46112,335.8075,127.09494,145.44687,14.232254,824.44415,793.226,227.64307
140.67763,349.1934,292.29242,163.72078,144.74905,7.9079137,801.0678,790.18304,106.278694
140.7018,528.3348,294.07748,190.35573,137.03502,15.360573,1098.3209,753.8093,58.25257
140.707,522.7781,303.18686,173.80121,142.801,19.718538,1066.8617,750.7091,163.79605
140.7106,502.68326,338.08655,148.91817,135.9594,17.216095,1084.5607,812.65656,116.100006
140.75572,464.93033,347.38553,40.510246,132.34328,14.06742,802.0207,763.16595,209.93005
140.78696,488.77292,304.39377,184.17308,147.19478,21.089832,1137.1926,769.9596,76.721756
140.80841,478.01437,318.62512,136.29399,123.893845,27.733435,831.8363,795.4767,132.90404
140.82579,429.91156,286.10892,121.78271,138.53955,10.086783,803.7502,781.77747,160.72273
140.83304,484.14127,346.20938,164.64807,128.1638,20.838274,889.7924,806.5433,126.44966
140.86493,469.56195,326.57568,15.248639,137.11115,18.370665,806.04004,768.41754,121.90801
140.88698,505.63956,354.54074,175.73245,140.72635,18.768303,869.9947,742.3505,132.8251
