Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
105.0093,453.07407,210.5855,164.44266,126.910995,19.558664,985.13336,844.24054,259.19128
105.009636,414.228,340.53754,101.23904,134.97311,10.131546,968.80255,872.9723,285.52313
105.07921,376.01627,179.56233,161.2698,156.74956,12.656557,1110.6675,873.7213,108.71351
105.12312,536.6545,339.22556,194.73328,203.1361,15.520615,884.10956,893.0586,297.6812
105.20714,415.55728,258.3941,126.50231,159.721,1.0613712,1111.8871,814.79987,152.88486
105.24064,496.5496,294.78702,177.1802,173.20984,14.227824,1037.8698,983.2485,54.97504
105.27764,494.5177,285.5699,124.98558,168.47296,32.175617,968.3981,740.7941,143.12512
105.33671,355.5969,345.7946,172.45476,232.30966,24.000443,1121.7079,772.4814,236.22157
105.40618,356.27322,328.0359,111.012024,151.58205,8.318494,947.93835,733.5202,170.96164
105.50591,407.4776,357.7641,53.71717,163.33943,20.081648,1138.5894,937.7113,194.71854
105.55142,517.3992,255.01678,173.7438,184.15764,24.018072,1013.3438,811.8356,241.13574
105.57372,506.11838,344.20154,135.40793,182.63971,26.726583,1003.9048,925.9601,97.936104
105.71303,466.0349,319.56732,82.75187,127.946434,31.687246,881.8031,984.98206,147.82756
105.75859,376.9843,253.39857,122.56156,163.47244,4.971051,1052.6132,774.1371,132.1272
105.78005,318.39844,193.69376,160.20982,130.1832,13.299048,1126.0686,760.3721,177.28435
105.79889,437.1504,347.54242,35.557903,185.0089,13.98149,810.55725,777.3136,280.83597
105.90238,497.17685,300.55447,175.80507,200.93405,23.963583,805.84644,802.5861,58.371765
105.92207,530.5862,298.3682,170.4347,244.86205,7.7772055,1117.1846,839.98944,190.90657
105.92309,502.69904,327.66687,158.16612,184.7007,16.08027,1007.64136,991.4877,277.91373
106.04557,196.88455,337.73312,67.49621,133.07005,14.13446,1142.5925,793.9274,221.4525
106.11386,430.1773,308.44476,173.44208,166.90688,29.115742,920.3175,898.825,115.40932
106.129555,433.7397,219.42842,166.8471,153.51382,19.30844,893.1633,789.817,296.4572
106.16375,499.629,335.69513,142.39594,170.7901,30.95688,937.154,727.4935,255.50455
106.18358,354.70316,346.09006,148.95839,144.9913,21.571342,931.53235,982.32996,86.41674
106.2015,258.75626,288.50897,128.54385,130.16241,20.558094,1038.3639,788.7452,87.64239
106.25525,470.16846,319.20483,179.2748,208.21967,30.182995,1107.6521,851.1288,219.47462
106.284134,431.57162,249.52046,137.41425,138.15334,31.407957,1081.4028,837.3054,360.08322
106.45503,244.70525,291.3708,126.81431,156.53342,4.485833,1130.415,795.7929,227.64337
106.58414,439.64233,284.57962,115.06031,148.86668,27.20625,1047.4983,695.81476,176.803
106.61285,448.3224,314.64038,76.19481,172.62045,7.73502,1012.7799,759.7472,95.48478
106.61754,498.59003,335.66168,68.80348,140.1568,17.725058,984.64166,705.6336,351.5191
106.62082,473.9436,297.4384,124.713295,139.95564,25.580389,848.5597,847.526,30.65241
106.64943,506.47336,170.83194,191.02998,158.1054,19.859705,1068.9352,971.4152,159.85364
106.7732,517.39624,246.5172,137.77524,163.764,20.507421,859.76575,985.3491,132.22618
106.80932,479.33124,323.26587,93.310646,156.08563,9.371812,1014.616,687.313,316.83453
106.82774,409.07404,292.40692,145.46283,140.41476,0.8377596,824.07526,902.17426,228.62021
106.83533,468.19714,197.04541,173.03384,138.72551,12.704316,902.9781,846.70154,255.87701
107.00416,527.86597,212.98914,27.975197,137.3664,16.746677,976.10376,800.4278,172.67181
107.038,405.64682,358.8558,150.97377,176.94829,4.4114895,861.5066,899.5031,100.527214
107.0427,307.4103,282.1337,168.48755,144.23694,8.3456545,1117.7744,691.1776,51.691162
107.20567,530.352,276.20288,199.98656,218.44824,21.650433,1101.4298,851.2663,246.07951
107.25707,413.9239,292.72018,39.83217,122.765656,21.54954,884.0529,776.5318,125.54519
107.27492,445.4848,192.54442,121.55937,143.40991,1.1896476,1095.1968,800.43286,174.95352
107.29778,405.96777,355.33362,162.61157,174.9568,27.76804,952.7992,846.3741,86.82969
107.30524,468.46997,216.91887,167.31108,164.69116,23.793295,1012.9113,803.2178,239.74013
107.31628,500.8124,273.4163,189.02153,167.83447,15.410549,1013.5584,640.5803,76.16658
107.34823,526.5332,108.71064,46.708893,146.97737,10.150074,1135.298,815.9322,299.72903
107.37033,493.28412,218.10074,160.80115,138.82643,25.74724,832.5295,854.7308,299.68765
107.37278,537.7002,327.52698,82.62469,165.63739,10.153191,1026.6426,982.0837,343.28128
107.39208,443.00928,309.35452,90.717064,135.89194,5.6155815,952.34064,782.9058,284.57385
107.394455,535.5215,264.71466,96.11602,150.57991,29.525137,946.4454,847.7577,141.24933
107.5155,392.15515,231.88797,159.06468,148.37982,14.662207,887.7592,763.4678,232.42227
107.51933,496.5322,338.04617,79.342316,133.84224,4.300128,1133.391,633.3498,65.95338
107.55789,535.4827,279.8847,175.54065,201.85994,17.71236,1060.976,705.5211,227.8244
107.56993,414.78406,340.83365,33.763268,140.97223,3.3173952,1046.8711,773.13385,98.47861
107.60447,498.3019,154.22078,46.72759,123.56748,18.81635,1127.8843,843.7079,154.5279
107.67036,444.20288,288.8043,155.77051,179.14685,13.146395,1003.8766,697.66846,141.85893
107.70508,480.4776,176.40198,131.75923,155.57274,16.025131,1048.7355,740.64087,165.4573
107.715645,304.71918,353.92746,191.03642,135.94215,29.530731,971.8319,955.23444,121.47441
107.74442,511.61386,203.04552,149.71149,172.15201,7.3244514,874.8152,743.9565,165.28662
107.80948,457.56244,307.85196,184.2926,184.88045,18.938753,861.399,706.5546,212.0523
107.86153,331.89075,341.94095,170.02919,165.8053,11.174412,1098.9833,940.6715,92.701614
107.89192,388.53098,294.63354,121.85095,158.29626,2.4788709,1091.6931,795.6115,78.47643
107.89452,325.72137,325.55984,176.35161,203.38771,9.825388,1080.9635,712.2689,162.05904
107.90625,455.03,258.3051,38.96827,155.22913,8.364135,1098.109,835.86334,97.581635
107.915085,440.2795,284.01328,124.4944,169.02818,7.92054,808.646,883.31104,245.95319
107.92388,359.29648,331.58188,194.04091,145.45381,4.7948003,875.87366,879.0255,311.53043
107.935616,412.16177,222.81773,175.93509,139.28468,28.323906,1119.8281,862.06995,291.2159
108.03562,465.40848,357.455,84.99314,138.7494,14.4885,816.1407,964.3367,358.7335
108.049065,399.01718,347.8525,191.8221,179.10405,23.72477,987.687,863.4644,294.7093
108.07121,456.06573,333.52982,53.065422,170.84084,15.874964,1072.5597,709.7072,220.95769
108.07182,413.4033,257.935,158.54091,179.86105,8.587067,1057.2323,818.19055,196.51013
108.07623,270.87207,298.8467,139.29329,146.75787,8.217375,864.5229,784.58966,52.19391
108.08418,459.1517,248.45181,150.50362,126.17198,3.396115,921.66394,842.15936,206.82893
108.095856,494.6291,301.7892,89.56434,157.5917,27.245052,810.4458,717.49005,201.18805
108.17266,442.80762,247.08478,153.69658,206.60396,4.914533,1144.9271,828.37646,345.05603
108.249825,336.26352,347.67938,16.055033,165.40894,17.524553,1091.0581,816.6056,143.10258
108.3181,535.49725,144.89932,15.178269,151.30803,13.692389,1082.7316,782.1411,321.26187
108.40487,457.3122,283.43835,174.94875,158.70726,10.819105,841.5743,651.9362,159.62119
108.47668,446.50516,253.16185,126.551125,144.08177,27.35862,1117.2328,853.9332,282.6906
108.58308,303.35455,288.94357,11.357154,152.34535,16.596027,1104.8934,771.82544,81.07818
108.59709,517.1478,244.21451,107.88474,128.49413,20.932022,813.7361,722.68365,253.98405
108.6769,382.10373,239.00342,166.12662,174.85117,12.236518,827.354,803.2152,199.68437
108.69941,445.2944,154.56076,177.08856,123.140175,18.876804,862.24927,802.63965,62.601925
108.82268,522.8584,336.28076,75.70796,162.83884,6.36122,996.1878,920.09064,149.0421
108.843506,438.35596,289.04306,158.13669,148.84123,23.626286,898.89484,719.5516,55.133106
108.86168,350.04526,296.26025,129.02138,152.19952,24.806862,1117.4055,716.82166,197.5959
108.93026,477.47195,269.175,133.47061,140.80583,18.346287,919.2434,989.9812,128.87163
108.940216,467.05817,233.86943,175.29428,125.82852,28.721272,950.38025,875.2812,206.64159
109.03599,406.67813,327.20087,116.42544,191.35565,12.151244,1105.6963,760.78485,71.58921
109.08118,488.15845,273.9995,167.18727,152.45786,2.267426,940.9003,672.0044,63.454384
109.1173,442.79636,358.30453,10.691546,123.84539,15.937648,945.37946,719.8222,104.1048
109.11767,506.88242,165.98903,143.39119,130.56833,9.120419,956.96576,869.2873,169.84322
109.16981,305.82053,322.43747,191.67796,176.72084,19.24175,1132.562,875.41315,334.91388
109.18954,471.13052,293.71155,13.002495,127.049065,8.706941,817.76953,864.42676,158.87378
109.30106,382.45316,304.26843,134.38518,156.43503,25.311962,949.1825,825.80035,151.56293
109.30261,435.6841,322.73392,130.26425,159.30638,7.403603,921.078,975.6532,115.790695
109.34317,397.16873,322.81662,141.67097,174.33774,13.8995695,993.3507,857.15076,90.34703
109.347015,525.71234,353.6435,120.54315,156.33908,2.0273201,1077.3091,635.8097,269.2087
109.39369,500.4435,321.96103,159.69855,184.58308,8.3194065,968.337,862.9225,299.66055
109.424194,489.69528,234.65775,134.00287,148.27379,26.430845,805.7185,978.8459,140.85727
109.43316,394.12228,330.08267,139.89107,180.51196,16.747417,1019.1919,799.8381,298.54138
109.435814,535.4637,342.16428,113.83088,132.18994,0.7596456,981.96924,914.9988,297.45227
109.48933,410.83698,313.0234,125.72043,172.1959,19.829454,816.4758,783.3347,342.91113
109.50341,472.27393,307.92035,78.62963,131.02266,22.58584,913.7521,705.1624,130.776
109.51302,485.37582,283.21234,104.464134,170.96867,4.5103736,1133.6637,684.39844,152.20872
109.52966,393.46985,199.459,194.61957,141.1309,9.567479,1026.2771,720.9007,132.32092
109.56031,491.84747,326.9203,152.68538,180.4046,8.43942,915.6666,853.2248,285.38446
109.62245,444.8164,223.70447,87.89518,142.54839,13.677458,1103.551,762.4954,189.22363
109.636375,399.88593,285.64157,175.69218,160.66325,19.134438,840.41235,946.91595,87.98578
109.63927,449.56274,331.4568,141.77748,196.24191,26.171902,1092.5422,762.293,137.73566
109.64852,510.18497,281.89886,108.57327,147.77237,25.73947,895.1075,880.37317,91.75504
109.67486,380.202,298.49216,174.47095,157.016,17.413006,899.26636,948.5638,137.88338
109.6801,386.7551,277.87177,175.02725,172.07736,10.769544,828.7542,785.70874,26.206219
109.74719,425.0057,250.82512,179.16179,190.20465,9.270619,1073.1587,774.6181,267.53854
109.75273,524.86566,339.5956,62.40257,157.20027,5.059786,1008.5537,645.25354,159.97124
109.77619,441.5879,343.5881,58.231182,140.6719,27.767,1038.1138,904.4223,137.33469
109.814705,530.7759,89.32195,145.93893,147.35228,0.78772134,1085.2794,834.70197,227.42291
109.82474,502.36633,354.45612,99.335594,170.07573,3.1664813,1045.593,672.61383,171.53831
109.8283,265.45996,269.48105,194.79079,138.89993,16.093538,821.5924,765.85547,168.80568
109.894745,520.0195,328.05353,71.66616,133.29987,10.59279,942.8612,983.40216,136.59523
109.9279,393.7191,335.80148,158.17683,156.38506,28.088972,820.0866,910.608,244.26888
109.93043,493.11853,233.58035,167.97429,129.37473,22.632744,960.4582,815.734,345.9773
109.94335,414.07852,343.54135,160.67908,153.94894,11.172225,1055.561,974.8039,307.4075
110.004745,474.18158,297.54407,192.13834,183.43913,4.7747126,1008.13715,632.5197,96.97732
110.04838,528.366,18.044638,162.65744,123.68449,13.985548,1067.2391,775.3836,90.16137
110.07761,387.17587,234.21095,140.38097,136.84184,24.658937,1012.8771,821.1982,116.478676
110.08243,489.2354,350.3326,43.95831,179.17038,29.94379,1092.4003,787.4491,338.417
110.096756,314.13977,284.74365,159.56335,132.57228,23.95815,1018.9853,751.8521,84.87752
110.11393,510.9491,195.94368,128.08461,146.18224,26.962852,1124.1909,809.0715,265.6965
110.122215,392.29114,235.64157,158.49548,196.85085,9.875646,1128.5226,799.64606,294.70377
110.16404,296.20093,301.46362,194.37563,149.77693,16.510693,1008.17224,816.63885,329.27808
110.17197,416.38876,321.29846,149.82025,151.33612,5.4663663,829.0399,669.77374,239.5529
110.21173,521.23517,332.68695,118.75773,133.47151,28.151348,879.5429,660.7725,155.5727
110.21411,312.25098,316.48657,147.69797,188.03172,11.712503,1130.396,872.27435,175.43633
110.300125,336.00647,318.9396,29.586538,131.24655,21.978657,1120.8661,734.12103,67.92047
110.32958,449.52316,286.83228,22.169287,143.05237,12.45507,1087.622,854.3657,315.42908
110.33375,539.0567,299.04977,128.3067,153.51425,22.457563,807.1554,644.97766,39.469917
110.3378,516.2574,278.36142,79.920364,154.44434,20.359884,935.2399,797.237,86.417946
110.40135,519.3244,276.32263,62.17245,142.49745,23.063822,1063.6017,859.36633,192.22734
110.40206,530.36884,308.63705,32.277252,170.50754,31.209,827.22186,770.1303,146.42664
110.449394,461.7912,251.86302,93.489395,128.3748,17.132881,1032.8655,753.73004,164.71916
110.466736,374.95102,331.67667,172.74411,172.85751,8.454491,1118.7676,942.8177,184.07982
110.48629,288.0433,279.8431,159.38263,154.57584,21.873085,1053.7549,782.51825,205.88844
110.50324,472.45398,289.41855,180.16254,163.45247,7.7502203,1002.78235,671.351,347.06415
110.5225,529.8039,154.95389,173.43686,130.2759,25.139103,1086.8586,714.78955,94.54826
110.542885,530.47107,340.4496,14.129013,137.88208,5.451278,1051.2727,902.0081,286.98108
110.55985,517.5538,224.02235,133.11224,138.87364,18.789465,893.2092,806.3266,274.09332
110.5702,349.41745,320.06256,194.53343,145.7699,21.356792,1053.1895,947.4611,278.32156
110.598625,451.2434,289.4305,118.425446,144.32603,25.763878,1075.0035,717.6812,246.84349
110.640755,272.70242,353.30902,178.88574,126.02308,4.3717794,1050.7734,791.83484,146.45575
110.6418,394.62823,219.33429,184.23479,136.01509,3.2110765,1086.8,742.065,198.29247
110.65106,447.48386,230.92445,128.01593,172.69295,8.371649,1093.1818,795.8068,203.73503
110.682175,450.09927,122.32008,178.40935,146.93918,16.080757,1010.52405,787.29504,124.91993
110.72591,263.5678,323.9313,199.62518,162.90323,16.23348,1048.8656,886.8737,110.80598
110.73341,461.93314,330.5786,113.226265,155.8207,12.746593,832.8115,732.1674,323.15372
110.735725,511.24594,327.71075,148.5063,190.77927,4.323129,850.9923,724.3118,218.09354
110.775665,453.14804,294.63004,120.49728,129.97025,26.97331,1081.8304,699.8281,114.61969
110.78241,320.858,304.78384,68.93116,123.342384,13.978595,1108.2191,800.6552,79.55897
110.83108,505.87167,314.25995,19.39471,179.77463,30.722687,1100.5873,773.53046,176.3408
110.861275,413.57254,318.82138,181.95944,169.91768,11.438395,838.5474,678.67285,160.65607
110.91022,428.67007,293.51364,139.93594,133.84865,24.1452,976.85333,933.35565,160.30775
110.922806,372.5778,350.76105,59.81628,177.9364,30.056318,1137.2655,765.8159,134.16794
111.047356,528.5123,263.09708,132.8459,131.26086,4.530333,1083.986,935.8755,214.22482
111.09302,341.52856,249.66422,156.71396,153.23763,12.526916,1091.6147,848.06116,72.39972
111.0961,473.12366,255.88254,189.6411,218.1276,4.6665497,1107.4392,805.3247,212.72493
111.20371,443.5537,257.87177,198.59601,178.28833,19.80813,1099.1805,723.26556,249.26057
111.26213,422.60455,291.55826,151.99615,156.47867,6.2427487,832.0864,697.02576,137.19058
111.312485,468.893,254.81381,191.2549,173.99602,11.207616,1103.6802,941.9649,92.17718
111.31287,461.47617,242.76085,116.28385,123.69292,25.082094,1126.3663,740.5417,69.63401
111.386375,399.50085,274.30655,172.28989,134.68817,27.95151,968.0455,831.359,241.97493
111.44818,487.4124,135.47432,187.53755,128.83838,25.086874,1115.7861,747.9498,259.5071
111.61079,535.5708,354.2305,169.90259,180.87099,23.091629,875.70166,770.52356,27.983421
111.65859,307.9355,346.43292,181.84438,127.417755,31.366945,861.1323,790.4745,261.53012
111.67812,517.8222,321.90768,38.49303,151.32117,15.1230135,930.36475,701.40625,73.74549
111.70285,386.75162,298.10886,123.7273,142.97833,16.443691,911.9215,842.2012,136.11787
111.708374,440.06897,241.48038,14.003015,152.29198,31.242123,1143.5208,801.3094,165.93825
111.71896,413.19687,321.58395,194.89874,155.8363,14.626519,1122.704,642.63446,302.24777
111.71966,519.43066,294.97647,105.379486,152.04903,14.68219,1100.0077,974.1716,204.0728
111.73095,527.82526,179.00728,40.57444,136.50056,17.278385,1054.3716,739.4658,81.04065
111.77732,522.4645,189.03719,154.52979,127.063126,28.410856,994.05023,840.175,135.75565
111.83244,538.38196,90.101494,148.45451,162.00479,20.354412,1139.9086,800.5123,82.34929
111.8813,260.66962,319.9985,129.55428,148.0285,21.58481,1122.7567,789.9873,46.913055
111.88435,507.99384,205.3221,129.96971,154.3652,2.7643268,1125.4521,731.53894,87.63351
111.921875,524.2179,149.71857,178.87543,171.74768,20.16648,1131.7867,770.1636,185.86752
111.92852,487.48065,319.61398,197.62384,169.70438,0.2814559,992.6559,873.78723,314.81857
111.93814,376.5141,313.0517,157.50774,126.51167,26.966627,979.5972,893.87585,115.92026
111.94739,291.28033,346.84613,156.49826,177.82541,25.150766,1038.9359,784.8006,117.25582
111.96147,265.44614,269.78113,174.43372,148.61922,16.447248,1083.3678,827.8622,123.72733
112.01863,523.4693,224.62737,165.422,165.90907,17.199003,813.5195,913.07117,91.3711
112.04707,493.34195,300.27145,90.33929,136.6349,6.8653374,1045.6924,874.8688,241.92163
112.051,312.85184,345.6474,128.44229,164.50945,14.41226,1036.5549,848.98236,169.87042
112.06991,428.59824,266.4414,167.32008,179.47786,18.763046,1134.2393,859.68866,109.46067
112.08122,467.2836,349.90475,58.899593,140.19518,27.819437,811.98737,859.8134,204.61174
112.08479,328.81946,278.50104,58.812843,139.76506,4.728842,1130.2361,759.7068,250.6736
112.09137,452.89505,329.8377,139.775,187.68704,11.7048645,1022.26196,872.69824,190.97505
112.10209,507.30823,183.61595,196.12578,157.26593,2.2903516,1093.3821,720.39746,105.4788
112.108,326.94678,357.71912,172.85364,160.09756,17.445103,1114.828,959.5397,130.59973
112.125824,363.90402,352.39282,177.82254,148.27956,12.040065,980.5943,944.54,189.03792
112.17073,404.6903,302.34875,188.1301,167.62718,1.9967023,813.6055,742.22784,189.53477
112.17512,501.50482,260.4275,197.37776,134.95534,2.6622214,855.358,690.80566,194.1365
112.1816,505.39542,274.66708,138.12242,173.84184,0.6054348,1098.4396,792.26355,207.39244
112.21979,435.5492,335.3353,62.716045,135.8594,30.679842,1020.5718,816.963,248.09264
112.23737,477.23016,292.22995,18.963001,139.36205,10.1128,837.179,788.8684,216.59453
112.24355,432.51343,333.08185,14.944973,157.19797,8.658918,1051.5073,714.11475,136.6093
112.24618,428.45648,280.26178,183.39822,207.83803,7.882289,1034.6423,775.40125,113.29661
112.35656,519.276,333.87546,126.11559,160.73666,28.431095,987.2454,911.836,89.99293
112.37847,439.83682,304.24152,125.97342,176.50183,7.4791965,826.8695,843.24475,77.22803
112.38468,316.45312,316.00446,197.06786,152.87668,13.051073,1090.288,768.48676,27.031792
112.482185,478.07578,308.7632,131.10602,184.91388,21.298628,1124.0435,836.20306,311.79056
